"id_pesquisador","nome_pesquisador","email","historico_projetos","financiamento_anterior","publicacoes","id_instituicao","nome_instituicao","endereco","historico_projetos-2","id_projeto","titulo_projeto","resumo","orcamento_aprovado","cronograma","instituicao_id","funcao_pesquisador_projeto","id_edital","titulo_edital","descricao_edital","criterios","prazo","requisitos","id_proposta","data_submissao","status_proposta","avaliacao","id_financiamento","valor_financiamento","etapas","valor_liberado","data_liberacao","status_financiamento","id_despesa","descricao_despesa","valor_despesa","data_despesa","id_relatorio_progresso","data_submissao_relatorio_progresso","status_projeto","descricao_relatorio_progresso","id_relatorio_financeiro","data_submissao_relatorio_financeiro","valor_gasto","valor_aprovado_relatorio_financeiro","conformidade","id_relatorio_pesquisador_instituicao","descricao_relatorio_pesquisador_instituicao"
29,"Paulo Silva","paulo.silva@advancedbigdata.org","Solução Avançada de Big Data para Análise Clínica",16000.0,"Big Data Avançado em Saúde, Análise Clínica em Tempo Real",19,"Instituto Agronômico de Campinas (IAC)","Avenida Barão de Itapura, 1481, Campinas - SP","Pesquisas em agronomia e sustentabilidade agrícola",19,"Plataforma de Apoio à Decisão para Políticas de Saúde Pública","Criação de uma plataforma de apoio à decisão baseada em big data e IA para auxiliar gestores de saúde pública.",160000.0,"Pesquisa, Desenvolvimento, Implementação",19,"Pesquisador Júnior",21,"Edital de IA para Prevenção de Doenças Respiratórias","Iniciativas que utilizam IA para identificar doenças respiratórias, como COVID-19 e pneumonia, em exames de imagem.","Precisão da IA, Impacto na saúde pública, Sustentabilidade","2027-02-28","Hospitais, Instituições de saúde pública",21,"2024-11-20","Reprovada","Sistema de Monitoramento de Pacientes com IA em UTIs não atendeu aos critérios",19,160000.0,2,60000.0,"2025-05-15","Concluído",49,"Contratação de Analistas",15000.0,"2026-04-01",19,"2024-09-19","Concluído","Os chatbots com IA para atendimento em centros de saúde foram implementados e já estão em uso.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
9,"Felipe Cardoso","felipe.cardoso@roborehab.com","Integração de IA e Robótica para Reabilitação Física",45000.0,"Robótica na Reabilitação, IA em Dispositivos Assistivos",3,"Faculdade Multivix Vitória","Rua Dr. João Carlos de Souza, Santa Lúcia, Vitória - ES","Projetos na área de saúde, tecnologia e engenharia",3,"Sistema de Monitoramento de Dados Urbanos para Cidades Inteligentes","Desenvolvimento de um sistema de monitoramento de dados de infraestrutura e trânsito em tempo real, utilizando big data e IoT.",75000.0,"Desenvolvimento, Testes, Implementação",3,"Assistente",1,"Edital para Inovações em IA para Saúde","Seleção de projetos que visam desenvolver inovações em Inteligência Artificial aplicada à saúde, com foco em diagnóstico e tratamento automatizado.","Impacto no setor de saúde, Uso de IA, Viabilidade técnica","2024-09-30","Instituições de ensino superior, Empresas de tecnologia",1,"2024-08-01","Submetida","Avaliação preliminar da Plataforma de Inteligência Artificial para Saúde",3,75000.0,4,75000.0,"2024-08-01","Concluído",3,"Compra de Materiais",20000.0,"2024-08-10",3,"2024-09-03","Em Andamento","O projeto de cidades inteligentes está na fase de coleta de dados urbanos para monitoramento em tempo real.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
16,"Sofia Santos","sofia.santos@occupationalhealthdata.com","Data Analytics para Gerenciamento de Saúde Ocupacional",41000.0,"Análise de Dados em Saúde Ocupacional, Monitoramento de Saúde no Trabalho",5,"Universidade Federal de Minas Gerais (UFMG)","Avenida Presidente Antônio Carlos, 6627, Pampulha, Belo Horizonte - MG","Projetos em educação, tecnologia e engenharia",5,"Análise de Sentimento em Redes Sociais para Políticas Públicas","Aplicação de técnicas de processamento de linguagem natural (NLP) para análise de sentimentos em redes sociais sobre políticas públicas.",30000.0,"Coleta de Dados, Análise, Relatório",5,"Pesquisador Sênior",2,"Edital de Análise de Big Data para Saúde Pública","Projetos focados na análise de big data para otimização de políticas públicas e alocação de recursos na área da saúde.","Relevância social, Capacidade de análise de grandes volumes de dados, Inovação","2025-01-31","Pesquisadores da área de saúde pública, Instituições de pesquisa",2,"2024-08-15","Aprovada","Avaliação final da Análise de Big Data para Saúde Pública",5,30000.0,1,30000.0,"2024-09-15","Concluído",35,"Serviços de Consultoria",40000.0,"2025-10-01",5,"2024-09-05","Em Andamento","A análise de sentimento em redes sociais para políticas públicas está sendo testada com dados reais.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
6,"Camila Rocha","camila.rocha@meddiagnostics.com","Diagnóstico Automatizado com IA em Imagens Médicas",35000.0,"Diagnóstico por Imagem, IA aplicada à Radiologia",22,"Universidade Federal Fluminense (UFF)","Rua Miguel de Frias, 9, Icaraí, Niterói - RJ","Projetos em saúde e ciências sociais",22,"IA para Detecção de Doenças Respiratórias em Exames de Imagem","Desenvolvimento de IA para identificar doenças respiratórias em imagens de tomografia e raio-X.",60000.0,"Pesquisa, Desenvolvimento, Implementação",22,"Coordenador",24,"Edital de IA para Previsão de Demandas em Hospitais","Desenvolvimento de soluções de IA para prever a demanda de leitos, medicamentos e recursos hospitalares.","Capacidade preditiva, Impacto na saúde, Sustentabilidade da solução","2027-05-31","Hospitais, Empresas de tecnologia",24,"2024-12-01","Reprovada","Chatbots com IA para Atendimento não foi aceito",22,60000.0,2,30000.0,"2025-07-01","Em Andamento",22,"Pagamento de Inscrições em Conferências",5000.0,"2025-05-10",22,"2024-09-22","Em Andamento","A plataforma de IA para telemedicina está sendo aprimorada com novos recursos para análise de dados clínicos.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
6,"Camila Rocha","camila.rocha@meddiagnostics.com","Diagnóstico Automatizado com IA em Imagens Médicas",35000.0,"Diagnóstico por Imagem, IA aplicada à Radiologia",2,"Instituto Capixaba de Pesquisa, Assistência Técnica e Extensão Rural (INCAPER)","Avenida Jerônimo Monteiro, 1000, Centro, Vitória - ES","Projetos em agricultura e desenvolvimento rural",2,"Análise de Big Data para Previsão de Demandas em Hospitais","Utilização de big data e IA para prever demanda por recursos em hospitais, otimizando o uso de leitos e equipamentos médicos.",100000.0,"Coleta de Dados, Análise, Implementação",2,"Pesquisador Júnior",4,"Edital de Automação de Processos Públicos com IA","Fomento a soluções baseadas em IA para a automação de processos governamentais, visando redução de custos e aumento de eficiência.","Uso de IA, Automação de processos, Escalabilidade","2025-02-28","Instituições públicas, Startups de tecnologia",4,"2024-09-05","Submetida","Avaliação preliminar do Chatbot Inteligente para Atendimento em Serviços Públicos",2,100000.0,3,50000.0,"2024-07-01","Em Andamento",32,"Manutenção de Infraestrutura",12000.0,"2025-09-01",2,"2024-09-02","Concluído","O sistema de análise de big data para hospitais foi implementado com sucesso e está em operação.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
3,"Carlos Mendes","carlos.mendes@aiassist.com","Chatbots Inteligentes para Atendimento em Serviços Públicos",15000.0,"IA Conversacional e Aplicações em Serviços Públicos, Automação Governamental com IA",1,"Universidade Federal do Espírito Santo (UFES)","Avenida Fernando Ferrari, 514, Goiabeiras, Vitória - ES","Projetos em biotecnologia, saúde e sustentabilidade",1,"Plataforma de Inteligência Artificial para Saúde Pública","Desenvolvimento de uma plataforma de IA para analisar dados de saúde e auxiliar em diagnósticos e políticas de saúde pública.",50000.0,"Desenvolvimento, Implementação",1,"Pesquisador Júnior",8,"Edital de Wearables para Monitoramento de Saúde de Idosos","Projetos que visam o desenvolvimento de dispositivos wearables para monitorar a saúde de idosos e prevenir emergências médicas.","Inovação em dispositivos, Impacto na saúde, Sustentabilidade","2025-10-31","Empresas de tecnologia vestível, Instituições de saúde",8,"2024-09-25","Aprovada","Monitoramento de Bem-Estar de Idosos com Wearables aprovado com distinção",1,50000.0,2,25000.0,"2024-06-01","Em Andamento",1,"Compra de Equipamentos",15000.0,"2024-06-15",1,"2024-09-01","Em Andamento","A plataforma de IA para saúde está em fase de desenvolvimento de algoritmos preditivos.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
22,"Melissa Ribeiro","melissa.ribeiro@healthdatagov.org","Plataforma de Gerenciamento de Dados Clínicos com Big Data",39000.0,"Gerenciamento de Dados Clínicos, Big Data na Saúde",17,"Universidade Estadual Paulista (UNESP)","Rua Quirino de Andrade, 215, São Paulo - SP","Pesquisas em ciências agrárias e engenharia florestal",17,"Data Analytics para Gerenciamento de Saúde Ocupacional","Plataforma de análise de dados para monitoramento da saúde de trabalhadores em ambientes industriais e prevenção de acidentes.",118000.0,"Desenvolvimento, Implementação",17,"Pesquisador Sênior",14,"Edital de IA para Prevenção de Epidemias","Fomento a soluções baseadas em IA que utilizam dados de mobilidade e saúde para prever e prevenir a disseminação de epidemias.","Capacidade de previsão, Impacto na saúde pública, Inovação tecnológica","2026-07-31","Pesquisadores, Instituições públicas de saúde",14,"2024-10-20","Aprovada","Sistema de Reconhecimento Facial para Segurança aprovado com recomendação de financiamento",17,118000.0,2,40000.0,"2025-04-15","Concluído",17,"Contratação de Técnicos",40000.0,"2025-03-10",17,"2024-09-17","Concluído","O sistema de IA para triagem de pacientes em pronto-socorros foi implantado em diversas unidades de saúde.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
8,"Juliana Souza","juliana.souza@recomendamed.org","Plataforma de Recomendação de Tratamentos Médicos com IA",40000.0,"Sistemas de Recomendação em Saúde, IA aplicada a Tratamentos Personalizados",22,"Universidade Federal Fluminense (UFF)","Rua Miguel de Frias, 9, Icaraí, Niterói - RJ","Projetos em saúde e ciências sociais",22,"IA para Detecção de Doenças Respiratórias em Exames de Imagem","Desenvolvimento de IA para identificar doenças respiratórias em imagens de tomografia e raio-X.",60000.0,"Pesquisa, Desenvolvimento, Implementação",22,"Pesquisador Júnior",24,"Edital de IA para Previsão de Demandas em Hospitais","Desenvolvimento de soluções de IA para prever a demanda de leitos, medicamentos e recursos hospitalares.","Capacidade preditiva, Impacto na saúde, Sustentabilidade da solução","2027-05-31","Hospitais, Empresas de tecnologia",24,"2024-12-01","Reprovada","Chatbots com IA para Atendimento não foi aceito",22,60000.0,2,30000.0,"2025-07-01","Em Andamento",52,"Viagens para Apresentação de Resultados",15000.0,"2026-05-01",22,"2024-09-22","Em Andamento","A plataforma de IA para telemedicina está sendo aprimorada com novos recursos para análise de dados clínicos.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
16,"Sofia Santos","sofia.santos@occupationalhealthdata.com","Data Analytics para Gerenciamento de Saúde Ocupacional",41000.0,"Análise de Dados em Saúde Ocupacional, Monitoramento de Saúde no Trabalho",25,"Centro Universitário Estácio de Sá de Vitória","Rua Amélia da Cunha Ornelas, 100, Vitória - ES","Pesquisas em direito e administração",25,"IA para Prevenção de Epidemias com Análise de Dados de Mobilidade","Sistema baseado em IA que utiliza dados de mobilidade para prever e mitigar a disseminação de epidemias.",80000.0,"Pesquisa, Desenvolvimento, Testes",25,"Pesquisador Sênior",22,"Edital de IA para Gestão de Telemedicina","Fomento a soluções de IA para gestão e análise de dados em plataformas de telemedicina, melhorando o atendimento remoto de pacientes.","Capacidade de análise, Impacto no atendimento médico, Viabilidade técnica","2027-03-31","Empresas de TI, Instituições de saúde",22,"2024-11-25","Submetida","Avaliação preliminar da IA para Detecção de Doenças Respiratórias",25,80000.0,3,40000.0,"2025-08-15","Concluído",55,"Aquisição de Softwares",12000.0,"2026-06-01",25,"2024-09-25","Concluído","O sistema de IA para triagem de pacientes em centros de emergência foi finalizado e implantado.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
21,"Daniel Souza","daniel.souza@respiratorydiagnostics.ai","IA para Detecção de Doenças Respiratórias em Exames de Imagem",37000.0,"Diagnóstico por Imagem em Doenças Respiratórias, IA aplicada à Pneumologia",17,"Universidade Estadual Paulista (UNESP)","Rua Quirino de Andrade, 215, São Paulo - SP","Pesquisas em ciências agrárias e engenharia florestal",17,"Data Analytics para Gerenciamento de Saúde Ocupacional","Plataforma de análise de dados para monitoramento da saúde de trabalhadores em ambientes industriais e prevenção de acidentes.",118000.0,"Desenvolvimento, Implementação",17,"Coordenador",14,"Edital de IA para Prevenção de Epidemias","Fomento a soluções baseadas em IA que utilizam dados de mobilidade e saúde para prever e prevenir a disseminação de epidemias.","Capacidade de previsão, Impacto na saúde pública, Inovação tecnológica","2026-07-31","Pesquisadores, Instituições públicas de saúde",14,"2024-10-20","Aprovada","Sistema de Reconhecimento Facial para Segurança aprovado com recomendação de financiamento",17,118000.0,2,40000.0,"2025-04-15","Concluído",47,"Publicação em Revistas Científicas",12000.0,"2026-03-10",17,"2024-09-17","Concluído","O sistema de IA para triagem de pacientes em pronto-socorros foi implantado em diversas unidades de saúde.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
22,"Melissa Ribeiro","melissa.ribeiro@healthdatagov.org","Plataforma de Gerenciamento de Dados Clínicos com Big Data",39000.0,"Gerenciamento de Dados Clínicos, Big Data na Saúde",7,"Universidade Estadual de Campinas (UNICAMP)","Rua Sérgio Buarque de Holanda, 777, Cidade Universitária, Campinas - SP","Pesquisas em inteligência artificial e ciências da computação",7,"Diagnóstico Automatizado com IA em Imagens Médicas","Desenvolvimento de um sistema de IA para análise automatizada de imagens médicas, como raio-X e ressonâncias magnéticas, para apoiar diagnósticos.",95000.0,"Pesquisa, Desenvolvimento, Testes",7,"Pesquisador Júnior",3,"Edital para Soluções em Cidades Inteligentes","Projetos voltados para a criação de plataformas inteligentes de monitoramento de dados urbanos, usando IoT e big data.","Inovação tecnológica, Impacto na mobilidade urbana, Sustentabilidade","2025-06-30","Empresas de tecnologia, Instituições públicas e privadas",3,"2024-09-01","Reprovada","Sistema de Monitoramento de Dados Urbanos para Cidades Inteligentes não atendeu aos critérios",7,95000.0,2,60000.0,"2024-11-01","Concluído",37,"Publicação de Livros",12000.0,"2025-10-30",7,"2024-09-07","Concluído","O sistema de IA para diagnóstico de imagens médicas foi implementado e está em fase de avaliação clínica.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
14,"Isabela Ribeiro","isabela.ribeiro@governtech.ai","Automação de Processos em Governos Locais com IA",38000.0,"IA na Gestão Pública, Automação de Processos Governamentais",14,"Fundação João Pinheiro","Alameda das Acácias, 70, Bairro São Luiz, Belo Horizonte - MG","Pesquisas em políticas públicas e economia",14,"Sistema de Reconhecimento Facial para Segurança em Hospitais","Implementação de reconhecimento facial com IA para monitoramento e segurança de pacientes e funcionários em hospitais.",150000.0,"Desenvolvimento, Testes, Implementação",14,"Pesquisador Júnior",12,"Edital de Soluções em Telemedicina com Big Data","Iniciativas que desenvolvam plataformas de telemedicina, integrando análise de big data para suporte a diagnósticos e acompanhamento de pacientes.","Capacidade de análise em tempo real, Impacto na saúde, Eficiência do sistema","2026-04-30","Empresas de tecnologia, Instituições de saúde",12,"2024-10-10","Reprovada","Análise de Dados para Prevenção de Doenças Crônicas não foi aceita",14,150000.0,3,100000.0,"2025-03-01","Em Andamento",44,"Manutenção de Equipamentos de TI",5000.0,"2026-02-01",14,"2024-09-14","Em Andamento","O sistema de IA para prevenção de epidemias está sendo calibrado com dados de mobilidade urbana.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
